ID,Job ID,Title,Severity,Description,CVE,CVSS Score,Remediation,Created At
25551ce6-fd71-466c-8e6a-e3b44a21b2f4,edad86bb-d0dc-4dc3-9e0b-40787355f61f,Postgresql Default Database - Enumeration - 192.168.145.102:5432,high,"postgres is the default database you will connect to before you have created any other databases.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-databas",2026-05-12T11:35:21.175426
a99eebee-4183-4887-9b53-ee8576ea3a89,edad86bb-d0dc-4dc3-9e0b-40787355f61f,Postgresql Default Database - Enumeration - 192.168.145.102:5432,high,"postgres is the default database you will connect to before you have created any other databases.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-databas",2026-05-12T11:35:21.175425
29889d6b-00df-4283-b9bc-85b6910ea4e1,edad86bb-d0dc-4dc3-9e0b-40787355f61f,VSFTPD 2.3.4 - Backdoor Command Execution - 192.168.145.102:6200,critical,VSFTPD v2.3.4 had a serious backdoor vulnerability allowing attackers to execute arbitrary commands on the server with root-level access. The backdoor was triggered by a specific string of characters ,,,"Review the vulnerability details and apply security patches.

References:
- https://www.rapid7.com/db/modules/exploit/unix/ftp/vsftpd_234_backdoor/
- https://www.exploit-db.com/exploits/49757
- http:/",2026-05-12T11:35:21.175424
a82d7d2f-b53c-4bd6-a541-885bfeae5a66,edad86bb-d0dc-4dc3-9e0b-40787355f61f,PHP CGI v5.3.12/5.4.2 Remote Code Execution - http://192.168.145.102/index.php?-d+allow_url_include%3don+-d+auto_prepend_file%3dphp%3a//input,high,"sapi/cgi/cgi_main.c in PHP before 5.3.12 and 5.4.x before 5.4.2, when configured as a CGI script (aka php-cgi), does not properly handle query strings that lack an = (equals sign) character, which all",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/vulhub/vulhub/tree/master/php/cve-2012-1823
- https://nvd.nist.gov/vuln/detail/cve-2012-1823
- https://bu",2026-05-12T11:35:21.175420
e584a2e9-39db-40e8-8b5f-4be7009a07c8,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 514/tcp on 192.168.145.102,low,Port 514/tcp is open running tcpwrapped,,,Review if port 514 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912420
5aea337f-1bc1-4688-8baa-6a7c08c434cf,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 513/tcp on 192.168.145.102,low,Port 513/tcp is open running login,,,Review if port 513 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912419
16a780f8-1a9e-41fa-b23e-a5e932c7b30b,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 512/tcp on 192.168.145.102,low,Port 512/tcp is open running exec (netkit-rsh rexecd),,,Review if port 512 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912418
746a49e7-ad17-4b22-87cd-75748467f0a8,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 445/tcp on 192.168.145.102,high,Port 445/tcp is open running netbios-ssn (Samba smbd 3.X - 4.X),,,Review if port 445 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912417
f1657344-d503-4803-9bda-6b642a069dfc,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 139/tcp on 192.168.145.102,high,Port 139/tcp is open running netbios-ssn (Samba smbd 3.X - 4.X),,,Review if port 139 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912416
feb0063e-65ab-4034-bd56-d9f90ea39a25,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 111/tcp on 192.168.145.102,low,Port 111/tcp is open running rpcbind,,,Review if port 111 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912415
135f602f-dac4-4362-98b2-51cf94da2382,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 80/tcp on 192.168.145.102,medium,Port 80/tcp is open running http (Apache httpd 2.2.8),,,Review if port 80 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912414
10d3328a-79a0-425c-b759-c8d55802ae27,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 53/tcp on 192.168.145.102,low,Port 53/tcp is open running domain (ISC BIND 9.4.2),,,Review if port 53 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912412
27225054-bc08-498a-9eb8-9b8bd01a00f6,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 25/tcp on 192.168.145.102,low,Port 25/tcp is open running smtp (Postfix smtpd),,,Review if port 25 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912411
b21c81e4-b7a0-48a2-bec9-f609248c223c,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 23/tcp on 192.168.145.102,high,Port 23/tcp is open running telnet (Linux telnetd),,,Review if port 23 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912410
00e3975c-483c-4d4c-8b5d-9e8bf6401bb1,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 22/tcp on 192.168.145.102,high,Port 22/tcp is open running ssh (OpenSSH 4.7p1 Debian 8ubuntu1),,,Review if port 22 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912409
fd322d03-2d0f-4417-a955-92748731845b,ee3d3a6b-a74e-4313-bfb0-342d14f335d7,Open port 21/tcp on 192.168.145.102,high,Port 21/tcp is open running ftp (vsftpd 2.3.4),,,Review if port 21 needs to be exposed. Consider firewall rules.,2026-05-12T11:18:14.912404
960569dd-ad70-41a6-a03f-8fe84203e4f7,07e64246-0c4a-4e04-b999-8955add20fd7,Potential SQL Injection detected on http://192.168.145.102/test_sqli.php?id=1,high,"SQLmap detected potential SQL injection vulnerabilities, but could not identify specific vulnerable parameters. Manual verification recommended.",,,Review application code for SQL injection vulnerabilities. Use parameterized queries and input validation.,2026-05-11T19:38:04.758244
d4b43e07-45c6-47e0-b0db-93c8eae47212,76202dd2-45de-4145-842b-b639d49dc5e0,FTP Service - Credential Weakness - 192.168.145.102:21,high,An FTP service was accessed with easily guessed credentials.,,,"Review the vulnerability details and apply security patches.

References:
- https://docs.microsoft.com/en-us/iis/configuration/system.applicationhost/sites/sitedefaults/ftpserver/security/authenticati",2026-05-11T19:37:53.126105
d057fd16-a166-4d70-9969-5ff4eb79761f,76202dd2-45de-4145-842b-b639d49dc5e0,FTP Service - Credential Weakness - 192.168.145.102:21,high,An FTP service was accessed with easily guessed credentials.,,,"Review the vulnerability details and apply security patches.

References:
- https://docs.microsoft.com/en-us/iis/configuration/system.applicationhost/sites/sitedefaults/ftpserver/security/authenticati",2026-05-11T19:37:53.126105
39217499-c17a-4260-b648-e7ace7114813,76202dd2-45de-4145-842b-b639d49dc5e0,FTP Service - Credential Weakness - 192.168.145.102:21,high,An FTP service was accessed with easily guessed credentials.,,,"Review the vulnerability details and apply security patches.

References:
- https://docs.microsoft.com/en-us/iis/configuration/system.applicationhost/sites/sitedefaults/ftpserver/security/authenticati",2026-05-11T19:37:53.126105
e5d262ba-9b10-4cf7-bd2e-8e26e28206a3,76202dd2-45de-4145-842b-b639d49dc5e0,FTP Service - Credential Weakness - 192.168.145.102:21,high,An FTP service was accessed with easily guessed credentials.,,,"Review the vulnerability details and apply security patches.

References:
- https://docs.microsoft.com/en-us/iis/configuration/system.applicationhost/sites/sitedefaults/ftpserver/security/authenticati",2026-05-11T19:37:53.126105
0774cdba-52ae-42c8-bc08-5f19802f56e7,76202dd2-45de-4145-842b-b639d49dc5e0,PostgreSQL List Users - 192.168.145.102:5432,high,"List users from Postgresql Database.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-list-us",2026-05-11T19:37:53.126104
ca03a7f6-3fe2-47d3-92d3-7490eddbd92d,76202dd2-45de-4145-842b-b639d49dc5e0,FTP Service - Credential Weakness - 192.168.145.102:21,high,An FTP service was accessed with easily guessed credentials.,,,"Review the vulnerability details and apply security patches.

References:
- https://docs.microsoft.com/en-us/iis/configuration/system.applicationhost/sites/sitedefaults/ftpserver/security/authenticati",2026-05-11T19:37:53.126104
a0b2ed9c-e131-44a0-999a-46e29d676f63,76202dd2-45de-4145-842b-b639d49dc5e0,Postgresql Version - Detect - 192.168.145.102:5432,high,"Detect Postgresql Version.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-version",2026-05-11T19:37:53.126104
bdfaf332-915c-42bc-96eb-56f5cc1699b4,76202dd2-45de-4145-842b-b639d49dc5e0,Postgresql Default Database - Enumeration - 192.168.145.102:5432,high,"postgres is the default database you will connect to before you have created any other databases.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-databas",2026-05-11T19:37:53.126103
470edba1-46ba-414a-be52-f909b04b3d3f,76202dd2-45de-4145-842b-b639d49dc5e0,Postgres - Default Logins - 192.168.145.102:5432,high,"Postgres service was accessed with easily guessed credentials.
",,,Review the vulnerability details and apply security patches.,2026-05-11T19:37:53.126103
c43c9b7c-39f8-4c78-8fb3-bd0393252870,76202dd2-45de-4145-842b-b639d49dc5e0,PostgreSQL List Database - 192.168.145.102:5432,high,"A single Postgres server process can manage multiple databases at the same time. Each database is stored as a separate set of files in its own directory within the server’s data directory.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-list-pa",2026-05-11T19:37:53.126103
1e84183d-2148-41f5-b5ae-27219967074e,76202dd2-45de-4145-842b-b639d49dc5e0,FTP Anonymous Login - 192.168.145.102:21,medium,"Anonymous FTP access allows anyone to access your public_ftp folder, allowing unidentified visitors to download (and possibly upload) files on your website. Anonymous FTP creates the potential for a s",,,"Review the vulnerability details and apply security patches.

References:
- https://tools.ietf.org/html/rfc2577",2026-05-11T19:37:53.126102
19b591bf-442b-4909-8624-87466ed71a00,76202dd2-45de-4145-842b-b639d49dc5e0,Ghostcat - Apache Tomcat - AJP File Read/Inclusion Vulnerability - 192.168.145.102:8009,critical,"When using the Apache JServ Protocol (AJP), care must be taken when trusting incoming connections to Apache Tomcat. Tomcat treats AJP connections as having higher trust than, for example, a similar HT",,,"Review the vulnerability details and apply security patches.

References:
- https://www.tenable.com/blog/cve-2020-1938-ghostcat-apache-tomcat-ajp-file-readinclusion-vulnerability-cnvd-2020-10487
- htt",2026-05-11T19:37:53.126102
43ca3c66-f2ab-436c-9011-a55f709a37d9,76202dd2-45de-4145-842b-b639d49dc5e0,FTP Service - Credential Weakness - 192.168.145.102:21,high,An FTP service was accessed with easily guessed credentials.,,,"Review the vulnerability details and apply security patches.

References:
- https://docs.microsoft.com/en-us/iis/configuration/system.applicationhost/sites/sitedefaults/ftpserver/security/authenticati",2026-05-11T19:37:53.126102
074ead98-5022-4771-9cac-2df6750a5587,76202dd2-45de-4145-842b-b639d49dc5e0,Postgresql Default Database - Enumeration - 192.168.145.102:5432,high,"postgres is the default database you will connect to before you have created any other databases.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-databas",2026-05-11T19:37:53.126102
bba9bce1-eeaa-4453-b677-f1876824e30d,76202dd2-45de-4145-842b-b639d49dc5e0,vsftpd < 3.0.3 - DoS - 192.168.145.102:21,high,"vsftpd before 3.0.3 allows remote attackers to cause a denial of service by sending a crafted FTP command.


CVE IDs: cve-2021-30047",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/kuppamjohari/vsftpd-3.0.3-dos",2026-05-11T19:37:53.126101
b5504ce6-f4dc-4445-994d-06a9aaff8e58,76202dd2-45de-4145-842b-b639d49dc5e0,PostgreSQL File Read - 192.168.145.102:5432,high,"Read and list the files within the PostgreSQL database,
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-file-re",2026-05-11T19:37:53.126101
3d6695ee-02ee-443d-857f-0dac93851ae5,76202dd2-45de-4145-842b-b639d49dc5e0,vsftpd <= 3.0.2 - Access Restriction Bypass - 192.168.145.102:21,medium,"vsftpd 3.0.2 and earlier contain a vulnerability that allows remote attackers to bypass access restrictions due to improper parsing of the deny_file configuration directive.


CVE IDs: cve-2015-1419",,,Review the vulnerability details and apply security patches.,2026-05-11T19:37:53.126101
11a74467-0258-43e1-b97d-d69ee78b17bf,76202dd2-45de-4145-842b-b639d49dc5e0,Distccd v1 - Remote Code Execution - 192.168.145.102:3632,high,"distcc 2.x, as used in XCode 1.5 and others, when not configured to restrict access to the server port, allows remote attackers to execute arbitrary commands via compilation jobs, which are executed b",,,"Review the vulnerability details and apply security patches.

References:
- http://distcc.samba.org/security.html
- http://lists.samba.org/archive/distcc/2004q3/002550.html
- http://lists.samba.org/ar",2026-05-11T19:37:53.126100
ffaae962-509b-4894-b7d0-d85957a00fe4,76202dd2-45de-4145-842b-b639d49dc5e0,PostgreSQL List Password Hashes - 192.168.145.102:5432,high,"Dump password hashes in use within a PostgreSQL database.
",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/swisskyrepo/payloadsallthethings/blob/master/sql%20injection/postgresql%20injection.md#postgresql-list-pa",2026-05-11T19:37:53.126100
675e8aac-1d5a-47f5-a180-533a6807815f,76202dd2-45de-4145-842b-b639d49dc5e0,VSFTPD 2.3.4 - Backdoor Command Execution - 192.168.145.102:6200,critical,VSFTPD v2.3.4 had a serious backdoor vulnerability allowing attackers to execute arbitrary commands on the server with root-level access. The backdoor was triggered by a specific string of characters ,,,"Review the vulnerability details and apply security patches.

References:
- https://www.rapid7.com/db/modules/exploit/unix/ftp/vsftpd_234_backdoor/
- https://www.exploit-db.com/exploits/49757
- http:/",2026-05-11T19:37:53.126099
6939e6bf-3f3c-4b04-9ece-2c945f1b10d4,76202dd2-45de-4145-842b-b639d49dc5e0,SSH Weak Algorithms Supported - 192.168.145.102:22,medium,SSH weak algorithms are outdated cryptographic methods that pose security risks. Identifying and disabling these vulnerable algorithms is crucial for enhancing the overall security of SSH connections.,,,"Review the vulnerability details and apply security patches.

References:
- https://www.tenable.com/plugins/nessus/90317",2026-05-11T19:37:53.126099
3d5d05a0-32f1-4216-9f24-d6bbddd690fc,76202dd2-45de-4145-842b-b639d49dc5e0,PHP CGI v5.3.12/5.4.2 Remote Code Execution - http://192.168.145.102/index.php?-d+allow_url_include%3don+-d+auto_prepend_file%3dphp%3a//input,high,"sapi/cgi/cgi_main.c in PHP before 5.3.12 and 5.4.x before 5.4.2, when configured as a CGI script (aka php-cgi), does not properly handle query strings that lack an = (equals sign) character, which all",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/vulhub/vulhub/tree/master/php/cve-2012-1823
- https://nvd.nist.gov/vuln/detail/cve-2012-1823
- https://bu",2026-05-11T19:37:53.126096
f7725d2f-a23e-41af-a757-4e880a2722db,f162485d-a34f-45cf-a5e3-7f97cd3d5d92,Open port 80/tcp on 192.168.145.102,medium,Port 80/tcp is open running http (Apache httpd 2.2.8),,,Review if port 80 needs to be exposed. Consider firewall rules.,2026-05-11T19:36:09.006054
2f55d745-de67-47e3-b909-7bbaa1220099,65847b75-e7a8-4c58-8b89-72ff53ba9ec9,Potential SQL Injection detected on http://192.168.145.102/test_sqli.php?id=1,high,"SQLmap detected potential SQL injection vulnerabilities, but could not identify specific vulnerable parameters. Manual verification recommended.",,,Review application code for SQL injection vulnerabilities. Use parameterized queries and input validation.,2026-05-10T13:52:11.804764
b9b08794-7aa8-457c-9c97-e0a3182212d6,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 3269/tcp on 192.168.145.10,low,Port 3269/tcp is open running tcpwrapped,,,Review if port 3269 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699779
af0bf5c7-6f32-4db5-ae21-fafe1b04d422,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 5985/tcp on 192.168.145.10,low,Port 5985/tcp is open running http (Microsoft HTTPAPI httpd 2.0),,,Review if port 5985 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699779
41b81fa3-8a2b-4676-bac5-b31fd38a22e3,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 3268/tcp on 192.168.145.10,low,Port 3268/tcp is open running ldap (Microsoft Windows Active Directory LDAP),,,Review if port 3268 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699778
495d3357-e1d0-4c31-9d8d-587ec8a87577,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 636/tcp on 192.168.145.10,low,Port 636/tcp is open running tcpwrapped,,,Review if port 636 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699778
e1a08127-9a0a-4d60-87d3-1180431a9ac1,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 445/tcp on 192.168.145.10,high,Port 445/tcp is open running microsoft-ds,,,Review if port 445 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699778
955d688a-8065-4293-8ede-5ea1dbeb2783,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 139/tcp on 192.168.145.10,high,Port 139/tcp is open running netbios-ssn (Microsoft Windows netbios-ssn),,,Review if port 139 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699777
45671bec-6e24-4bfc-a2a0-8e3cd7cb0abd,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 389/tcp on 192.168.145.10,low,Port 389/tcp is open running ldap (Microsoft Windows Active Directory LDAP),,,Review if port 389 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699777
08b3179a-94a2-4bc0-90b0-82b210b1d43c,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 88/tcp on 192.168.145.10,low,Port 88/tcp is open running kerberos-sec (Microsoft Windows Kerberos),,,Review if port 88 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699776
d9e630f5-803e-41a4-aad2-3e88dc5aaad0,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 135/tcp on 192.168.145.10,low,Port 135/tcp is open running msrpc (Microsoft Windows RPC),,,Review if port 135 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699776
005cbdb1-5206-47c9-ae28-1a0b876043d5,3376199f-6c02-433a-93d8-a7f9b4658051,Open port 53/tcp on 192.168.145.10,low,Port 53/tcp is open running domain (Simple DNS Plus),,,Review if port 53 needs to be exposed. Consider firewall rules.,2026-05-09T12:43:28.699774
a5546331-6c8c-4deb-8e80-64ede419243b,ececcc06-101d-45f9-a292-5b832e4126ab,SSH Weak Algorithms Supported - scanme.nmap.org:22,medium,SSH weak algorithms are outdated cryptographic methods that pose security risks. Identifying and disabling these vulnerable algorithms is crucial for enhancing the overall security of SSH connections.,,,"Review the vulnerability details and apply security patches.

References:
- https://www.tenable.com/plugins/nessus/90317",2026-05-09T12:08:55.274894
d3f886b5-ae08-4606-bb3f-3788822b4295,ececcc06-101d-45f9-a292-5b832e4126ab,OpenSSH Terrapin Attack - Detection - scanme.nmap.org:22,medium,"The SSH transport protocol with certain OpenSSH extensions, found in OpenSSH before 9.6 and other products, allows remote attackers to bypass integrity checks such that some packets are omitted (from ",,,"Review the vulnerability details and apply security patches.

References:
- https://github.com/rub-nds/terrapin-scanner
- https://terrapin-attack.com/
- http://packetstormsecurity.com/files/176280/ter",2026-05-09T12:08:55.274892
a25dbb2b-dc56-4325-b0b4-76df151b0ea4,42db33d4-d43e-4e3a-9d91-d7e64da27351,Open port 80/tcp on 192.168.145.133,medium,Port 80/tcp is open running http (Apache httpd 2.4.66),,,Review if port 80 needs to be exposed. Consider firewall rules.,2026-05-09T09:42:49.113379
d6fef7f1-547a-4dfc-bbd5-6f17032f1947,42db33d4-d43e-4e3a-9d91-d7e64da27351,Open port 22/tcp on 192.168.145.133,high,Port 22/tcp is open running ssh (OpenSSH 9.2p1 Debian 2+deb12u7),,,Review if port 22 needs to be exposed. Consider firewall rules.,2026-05-09T09:42:49.113377
